country_code,country_name,year,barley_export_qty_t,barley_export_value_ths_usd,butter_of_cow_milk_export_qty_t,butter_of_cow_milk_export_value_ths_usd,cattle_export_qty_an,cattle_export_value_ths_usd,cheese_from_milk_of_sheep_export_qty_t,cheese_from_milk_of_sheep_export_value_ths_usd,cheese_from_whole_cow_milk_export_qty_t,cheese_from_whole_cow_milk_export_value_ths_usd,chickens_export_qty_ths_an,chickens_export_value_ths_usd,cream_fresh_export_qty_t,cream_fresh_export_value_ths_usd,crops_and_livestock_products_export_value_ths_usd,dairy_products_export_qty_t,dairy_products_export_value_ths_usd,eggs_liquid_export_qty_t,eggs_liquid_export_value_ths_usd,goats_export_qty_an,goats_export_value_ths_usd,hen_eggs_in_shell_fresh_export_qty_t,hen_eggs_in_shell_fresh_export_value_ths_usd,meat_of_cattle_boneless_export_qty_t,meat_of_cattle_boneless_export_value_ths_usd,meat_of_cattle_with_the_bone_export_qty_t,meat_of_cattle_with_the_bone_export_value_ths_usd,meat_of_chickens_export_qty_t,meat_of_chickens_export_value_ths_usd,meat_of_goat_export_qty_t,meat_of_goat_export_value_ths_usd,meat_of_pig_boneless_export_qty_t,meat_of_pig_boneless_export_value_ths_usd,meat_of_pig_with_the_bone_export_qty_t,meat_of_pig_with_the_bone_export_value_ths_usd,meat_of_sheep_export_qty_t,meat_of_sheep_export_value_ths_usd,oats_export_qty_t,oats_export_value_ths_usd,oats_rolled_export_qty_t,oats_rolled_export_value_ths_usd,other_vegetables_fresh_export_qty_t,other_vegetables_fresh_export_value_ths_usd,potatoes_export_qty_t,potatoes_export_value_ths_usd,raw_milk_of_cattle_export_qty_t,raw_milk_of_cattle_export_value_ths_usd,sheep_export_qty_an,sheep_export_value_ths_usd,skim_milk_and_whey_powder_export_qty_t,skim_milk_and_whey_powder_export_value_ths_usd,skim_milk_condensed_export_qty_t,skim_milk_condensed_export_value_ths_usd,skim_milk_of_cows_export_qty_t,skim_milk_of_cows_export_value_ths_usd,swine_per_pigs_export_qty_an,swine_per_pigs_export_value_ths_usd,vegetable_products_export_qty_t,vegetable_products_export_value_ths_usd,vegetables_frozen_export_qty_t,vegetables_frozen_export_value_ths_usd,wheat_export_qty_t,wheat_export_value_ths_usd,whole_milk_condensed_export_qty_t,whole_milk_condensed_export_value_ths_usd,whole_milk_powder_export_qty_t,whole_milk_powder_export_value_ths_usd,wool_degreased_or_carbonized_export_qty_t,wool_degreased_or_carbonized_export_value_ths_usd,wool_hair_waste_export_qty_t,wool_hair_waste_export_value_ths_usd,wool_shoddy_export_qty_t,wool_shoddy_export_value_ths_usd
203,Czechia,2014,181995.14,50656.0,5581.31,20104.0,196173.0,196253.0,,,42925.85,220674.0,114634.0,80620.0,15503.57,34623.0,8423267.67,6803.8,5681.0,383.39,787.0,18.0,3.0,14197.09,51406.0,3412.74,24450.0,4345.44,18437.0,25749.66,83741.0,0.04,0.0,17655.87,66438.0,24198.04,61600.0,62.4,690.0,32589.5,11754.0,4079.26,4956.0,10001.64,13408.0,31512.98,13972.0,739198.77,381691.0,2868.0,282.0,18787.26,74488.0,,,13734.53,5670.0,287417.0,60737.0,67.73,651.0,8664.18,12172.0,2335339.6,578865.0,2892.09,7420.0,9848.49,48624.0,0.0,0.0,2706.9,12488.0,,
203,Czechia,2015,491491.58,99894.0,3892.9,12412.0,230293.0,207991.0,,,44343.76,176943.0,120635.0,66391.0,13570.41,21812.0,8034872.13,12927.69,6309.0,1164.22,2813.0,234.0,24.0,15201.74,45477.0,4423.36,26311.0,4087.52,16786.0,25461.96,68688.0,0.03,0.0,13025.9,34239.0,21123.37,39661.0,99.87,967.0,39488.97,12014.0,3955.16,5140.0,11691.4,13656.0,39105.52,12505.0,812008.44,290780.0,3199.0,280.0,18950.13,43593.0,,,23669.0,6463.0,341724.0,54249.0,46.12,476.0,7520.34,10725.0,2456230.84,499035.0,2828.5,5609.0,10385.33,31736.0,0.0,0.0,3141.4,14059.0,,
203,Czechia,2016,455245.97,85774.0,4384.47,13571.0,240451.0,216966.0,,,48217.15,171529.0,98143.0,58089.0,15663.6,25464.0,8036718.5,15000.41,5969.0,2005.39,3290.0,40.0,2.0,15875.98,37631.0,5362.24,34613.0,5112.2,19121.0,32552.48,66537.0,,,14833.23,37035.0,22360.52,44262.0,131.9,1288.0,48857.58,12164.0,5123.68,7273.0,14264.15,15275.0,45224.1,13817.0,788858.47,251497.0,6368.0,757.0,20079.43,41192.0,,,17773.14,5164.0,370335.0,54004.0,114.74,661.0,7537.65,10690.0,2865356.13,497177.0,2441.07,4972.0,12040.2,32574.0,0.54,3.0,2358.14,11984.0,,
203,Czechia,2017,485681.35,93084.0,3089.79,17271.0,227298.0,220625.0,,,49898.15,198722.0,103363.0,61147.0,12378.84,30021.0,8153282.92,6543.9,7061.0,2982.3,4169.0,8.0,1.0,15112.34,41707.0,5689.79,35803.0,4283.39,14723.0,18452.52,46306.0,,,14817.38,41118.0,18079.79,39247.0,160.61,1515.0,37013.43,10017.0,6482.78,5854.0,11940.89,12895.0,35796.87,11763.0,812472.21,333229.0,10938.0,1251.0,19951.11,44644.0,,,20197.77,3883.0,324636.0,52994.0,232.04,824.0,9166.89,10310.0,2540737.57,477409.0,2055.07,5033.0,10594.64,37149.0,0.0,0.0,2930.0,16250.0,0.3,0.0
203,Czechia,2018,341540.76,77937.0,2784.6,15035.0,237085.0,220508.0,,,52364.04,222681.0,113991.0,63302.0,13639.45,34156.0,8330181.82,6462.22,6834.0,1638.08,3204.0,36.0,7.0,16283.91,42245.0,6839.04,45146.0,4886.42,17486.0,17117.68,45066.0,0.02,0.0,14162.19,39029.0,13447.46,27229.0,152.99,1497.0,42432.55,12196.0,6548.83,5764.0,10366.81,15893.0,30713.45,10445.0,870008.06,370817.0,10690.0,1423.0,20266.12,40043.0,,,18571.83,3807.0,432571.0,62645.0,258.55,1338.0,14875.83,13959.0,1884966.39,405203.0,1476.4,4106.0,10663.48,37592.0,3.27,19.0,3492.81,16396.0,,
203,Czechia,2019,215238.66,49851.0,3272.71,20383.0,242576.0,210319.0,,,51964.28,216782.0,103151.0,53121.0,12001.63,25749.0,8266244.94,8250.17,7896.0,1662.58,3073.0,14.0,1.0,15831.35,45668.0,7638.03,43800.0,5453.42,18181.0,13052.17,29990.0,,,13379.74,41342.0,14832.74,29069.0,138.14,1228.0,37237.79,11449.0,7173.48,5654.0,9973.72,18133.0,21644.34,10034.0,838641.9,339702.0,8491.0,1263.0,21187.09,42447.0,,,24845.7,7496.0,430890.0,67408.0,222.54,1443.0,13293.3,12991.0,1745071.26,377720.0,1589.82,4258.0,8764.96,31556.0,0.02,1.0,1845.06,9873.0,,
203,Czechia,2020,354390.7,68127.0,2346.48,9723.0,221680.0,187770.0,,,59504.21,244097.0,96529.0,53939.0,10549.02,20559.0,8964116.71,9621.93,10040.0,2068.81,3004.0,45.0,7.0,17803.29,46746.0,7551.76,42001.0,5698.4,20792.0,11509.01,27541.0,0.01,0.0,15067.86,43754.0,17818.01,33288.0,164.41,1471.0,29912.66,9161.0,8469.19,7094.0,7561.14,13556.0,14625.77,7094.0,896482.77,358125.0,1167.0,168.0,16614.17,43830.0,,,22898.12,8386.0,413249.0,64678.0,221.01,1697.0,11344.48,14783.0,2497600.31,523218.0,1679.43,4635.0,6668.99,24032.0,1.35,30.0,1239.5,6201.0,,
203,Czechia,2021,503578.79,117468.0,2608.52,13479.0,229596.0,220574.0,,,70173.05,291909.0,93436.0,57832.0,9578.39,22172.0,10004369.49,8758.74,10432.0,2062.66,2664.0,21.0,2.0,20456.26,61632.0,6841.69,40624.0,5472.71,23446.0,14679.94,34146.0,0.02,0.0,14105.77,38458.0,20869.83,35095.0,155.45,1385.0,47097.15,17136.0,12499.99,10282.0,9419.4,23530.0,18386.47,8100.0,866660.35,387039.0,2883.0,770.0,14720.55,45732.0,,,12923.76,4322.0,434082.0,59387.0,374.17,2168.0,12304.71,18257.0,2270588.35,580355.0,1854.83,5415.0,7385.14,28398.0,0.04,1.0,2361.01,12009.0,,
203,Czechia,2022,396843.06,126282.0,3621.79,24351.0,257370.0,243891.0,,,78841.35,350834.0,106537.0,71515.0,14167.06,42641.0,11346236.56,8823.05,12174.0,3026.95,5121.0,,,28594.56,72257.0,7849.67,55753.0,6875.33,32242.0,23387.19,54732.0,,,16758.89,47345.0,19828.04,35206.0,276.53,2043.0,77511.73,23114.0,21560.26,16666.0,11805.6,29299.0,28548.85,11856.0,869321.8,480173.0,9610.0,1246.0,15686.3,55365.0,,,29216.85,9993.0,452221.0,55952.0,374.94,1733.0,13747.58,16374.0,2270793.31,763371.0,1819.9,5693.0,7524.86,37849.0,0.02,1.0,2350.73,10755.0,0.0,0.0
203,Czechia,2023,452713.91,117727.0,4268.33,22664.0,266173.0,283047.0,,,91877.46,434475.0,109596.0,84774.0,16045.78,41515.0,13370183.43,8318.81,7229.0,3407.88,6261.0,5.0,3.0,26257.18,71681.0,7557.12,56486.0,9008.65,40011.0,20541.79,51501.0,,,15444.16,53999.0,17961.46,45009.0,328.02,2877.0,37820.59,14006.0,19803.76,18199.0,10884.99,27903.0,31045.75,16610.0,959516.54,537358.0,9858.0,1172.0,14751.82,43014.0,,,20134.22,5561.0,364254.0,61194.0,485.77,1954.0,16021.97,22421.0,2627225.24,740188.0,1773.15,6564.0,7691.09,35920.0,17.43,164.0,1610.26,7166.0,0.0,0.0
208,Denmark,2000,912208.0,126675.0,40132.0,125256.0,105036.0,25762.0,304.0,848.0,247315.0,844807.0,11912.0,9622.0,14868.0,32982.0,8850415.37,10258.0,26376.0,4606.0,8943.0,4.0,4.0,13405.0,15714.0,44129.0,167572.0,43239.0,89335.0,107403.0,146944.0,0.0,0.0,580966.0,1493788.0,369639.0,584277.0,451.0,1334.0,8436.0,1138.0,768.0,456.0,597.0,1147.0,66973.0,16193.0,46160.0,18288.0,5214.0,335.0,14411.0,29378.0,,,104.0,51.0,1483754.0,104215.0,8.0,70.0,4681.0,6063.0,939181.0,99859.0,5.0,10.0,78917.0,176967.0,116.0,276.0,0.0,0.0,,
208,Denmark,2001,854954.0,126719.0,40994.0,122628.0,233615.0,27002.0,211.0,955.0,239587.0,811787.0,14696.0,11100.0,13367.0,29271.0,9262440.81,9871.0,27609.0,3975.0,7762.0,4.0,3.0,4229.0,7070.0,39253.0,144234.0,26686.0,49874.0,108875.0,177847.0,0.0,0.0,573793.0,1656387.0,416252.0,748497.0,454.0,1313.0,37321.0,4678.0,554.0,436.0,1719.0,2445.0,118346.0,27806.0,19897.0,9871.0,12834.0,1032.0,10063.0,23411.0,,,344.0,129.0,1458584.0,111333.0,6.0,53.0,8026.0,8042.0,730203.0,84446.0,18.0,30.0,63525.0,162699.0,84.0,193.0,27.0,7.0,,
208,Denmark,2002,954119.0,138352.0,48059.0,139863.0,48379.0,13815.0,190.0,993.0,236011.0,858029.0,4746.0,3558.0,14891.0,31541.0,9855162.04,13819.0,37277.0,3580.0,7559.0,33.0,10.0,2325.0,6223.0,45148.0,158773.0,25709.0,68950.0,115275.0,174457.0,22.0,21.0,578788.0,1526824.0,430573.0,664961.0,343.0,1305.0,37019.0,4868.0,698.0,536.0,1559.0,3260.0,139798.0,35003.0,10107.0,5626.0,11310.0,961.0,11036.0,22112.0,,,974.0,428.0,2021186.0,128715.0,3.0,53.0,13299.0,13600.0,910420.0,97490.0,37.0,65.0,68549.0,159628.0,413.0,1047.0,0.0,0.0,,
208,Denmark,2003,872209.0,154245.0,54862.0,174376.0,35823.0,17678.0,366.0,1843.0,238596.0,998583.0,3489.0,7390.0,18532.0,42734.0,11474384.59,11755.0,33181.0,4517.0,11425.0,49.0,39.0,3224.0,9246.0,41059.0,185486.0,21885.0,71249.0,113903.0,213667.0,0.0,0.0,636969.0,1776754.0,448749.0,761424.0,444.0,2349.0,39579.0,5631.0,783.0,679.0,1915.0,4295.0,136798.0,40742.0,19526.0,11075.0,10853.0,916.0,12968.0,30974.0,,,312.0,242.0,2134753.0,142707.0,3.0,49.0,15335.0,17146.0,791052.0,107809.0,38.0,86.0,78924.0,183537.0,357.0,1106.0,33.0,9.0,,
208,Denmark,2004,589515.0,110677.0,66136.0,256725.0,33935.0,18742.0,149.0,945.0,248772.0,1122761.0,7823.0,9401.0,15507.0,36191.0,13252257.61,11167.0,32615.0,5050.0,12721.0,15.0,7.0,4551.0,13806.0,39161.0,217952.0,28524.0,92511.0,121935.0,261008.0,0.0,0.0,704721.0,2184177.0,468621.0,915290.0,306.0,1938.0,2778.0,502.0,945.0,891.0,1541.0,4799.0,146103.0,50943.0,19753.0,12530.0,10931.0,1003.0,12337.0,31305.0,,,384.0,204.0,2495938.0,210996.0,3.0,61.0,14029.0,17971.0,240893.0,43383.0,34.0,101.0,75380.0,197726.0,175.0,590.0,69.0,23.0,,
208,Denmark,2005,357849.0,65559.0,73421.0,284168.0,25934.0,22558.0,233.0,1528.0,235070.0,1120002.0,18785.0,16727.0,19728.0,49630.0,13682190.16,8235.0,30503.0,5536.0,14504.0,80.0,27.0,3831.0,10665.0,32778.0,225429.0,22431.0,85679.0,102357.0,244752.0,1.0,5.0,663762.0,2117931.0,467685.0,975892.0,491.0,3069.0,1282.0,352.0,1251.0,1133.0,1244.0,4029.0,113273.0,39360.0,18326.0,14582.0,3056.0,301.0,12623.0,34223.0,,,287.0,192.0,3272909.0,295051.0,19.0,113.0,15187.0,20219.0,431498.0,64951.0,936.0,870.0,82015.0,239797.0,31.0,91.0,66.0,22.0,,
208,Denmark,2006,497851.0,110213.0,61673.0,259638.0,12688.0,16962.0,209.0,1559.0,241042.0,1174561.0,20250.0,17562.0,30230.0,59664.0,15128315.73,6012.0,24070.0,5393.0,15477.0,20.0,6.0,7281.0,15461.0,34208.0,231021.0,21701.0,87201.0,90728.0,199782.0,0.0,0.0,694266.0,2295566.0,460642.0,1107673.0,397.0,2819.0,5369.0,1547.0,3673.0,1379.0,1284.0,4498.0,155862.0,54395.0,55092.0,42759.0,2071.0,219.0,19124.0,50169.0,,,2194.0,1838.0,3828907.0,356735.0,11.0,99.0,13485.0,20017.0,722487.0,142167.0,686.0,915.0,74707.0,212139.0,0.0,5.0,50.0,19.0,,
208,Denmark,2007,516264.0,158577.0,56631.0,275689.0,9169.0,21100.0,145.0,1296.0,243495.0,1306231.0,10715.0,16867.0,21894.0,57233.0,16473935.73,4932.0,23218.0,5062.0,16819.0,0.0,0.0,4588.0,18045.0,31212.0,251473.0,22736.0,96914.0,86385.0,242274.0,1.0,10.0,673720.0,2375963.0,486506.0,1155103.0,496.0,3477.0,5702.0,2500.0,1283.0,1456.0,1665.0,5709.0,130043.0,67874.0,71314.0,60052.0,1587.0,209.0,15777.0,58821.0,,,10420.0,4141.0,4231819.0,445995.0,50.0,268.0,8322.0,14860.0,816300.0,215219.0,108.0,191.0,75331.0,294209.0,19.0,22.0,14.0,5.0,,
208,Denmark,2008,538332.0,213244.0,59992.0,345676.0,4869.0,7613.0,186.0,1747.0,223091.0,1461802.0,25009.0,41686.0,13898.0,42048.0,18656689.21,3544.0,19789.0,5131.0,20314.0,46.0,30.0,2995.0,16330.0,33607.0,302153.0,21921.0,103455.0,77152.0,254295.0,2.0,33.0,684441.0,2560918.0,462705.0,1211808.0,887.0,7516.0,11516.0,5364.0,1370.0,1873.0,2009.0,5965.0,163261.0,86374.0,193003.0,159858.0,38.0,42.0,15894.0,63972.0,,,2849.0,2630.0,4609655.0,703466.0,80.0,385.0,8926.0,17559.0,419045.0,158294.0,52.0,185.0,72524.0,339184.0,8.0,12.0,10.0,12.0,,
208,Denmark,2009,311165.0,82026.0,60165.0,268303.0,10678.0,5621.0,232.0,2070.0,258245.0,1341191.0,35177.0,46552.0,16866.0,35932.0,16367513.81,4257.0,19896.0,6938.0,22809.0,18.0,3.0,3706.0,14754.0,34825.0,268392.0,37881.0,143356.0,83715.0,209289.0,1.0,12.0,653212.0,2144677.0,446933.0,1015719.0,821.0,5760.0,8009.0,1712.0,1329.0,1585.0,1816.0,7300.0,157151.0,61833.0,341270.0,139477.0,197.0,67.0,15180.0,38171.0,,,4267.0,2583.0,6089573.0,775220.0,140.0,495.0,7384.0,12628.0,1555092.0,276233.0,66.0,313.0,99663.0,277164.0,7.0,26.0,3.0,1.0,,
208,Denmark,2010,783907.0,199796.0,56392.0,298914.0,14833.0,6636.0,302.0,2611.0,259357.0,1329301.0,36496.0,46371.0,23377.0,45746.0,16893702.0,4617.0,16772.0,6322.0,21671.0,47.0,14.0,3824.0,13449.0,40808.0,276163.0,43722.0,159741.0,84915.0,192850.0,0.0,0.0,700875.0,2119061.0,456563.0,1010725.0,1428.0,9982.0,29885.0,6847.0,790.0,1208.0,1501.0,6125.0,171480.0,69829.0,207083.0,106117.0,0.0,0.0,17005.0,53286.0,,,5412.0,4523.0,6396984.0,718407.0,86.0,408.0,8513.0,11399.0,1578127.0,321758.0,165.0,572.0,104302.0,396185.0,0.0,0.0,0.0,0.0,,
208,Denmark,2011,934738.0,302282.0,50749.0,322989.0,28193.0,24733.0,398.0,3608.0,256961.0,1435742.0,36453.0,49527.0,24348.0,68868.0,19191010.0,4761.0,20811.0,6295.0,21848.0,39.0,11.0,6202.0,21286.0,37215.0,283781.0,45336.0,186239.0,72507.0,171199.0,2.0,29.0,747358.0,2467689.0,472480.0,1130715.0,1188.0,10974.0,36178.0,11050.0,3015.0,1606.0,2116.0,7668.0,186347.0,87870.0,211745.0,133700.0,0.0,0.0,21259.0,74552.0,,,7484.0,5438.0,8591742.0,749309.0,174.0,977.0,10804.0,14218.0,886924.0,260121.0,93.0,497.0,99729.0,425507.0,4.0,44.0,0.0,3.0,,
208,Denmark,2012,1041699.0,327543.0,45040.0,287113.0,56176.0,55542.0,134.0,1357.0,268399.0,1402915.0,44699.0,66482.0,25699.0,63587.0,18846150.0,7517.0,17687.0,5428.0,22209.0,0.0,0.0,6213.0,6984.0,28464.0,227774.0,49625.0,213960.0,68437.0,154890.0,0.0,0.0,356589.0,1521820.0,745367.0,1803431.0,1050.0,10165.0,24627.0,7918.0,3161.0,1758.0,2384.0,7170.0,175783.0,70832.0,194325.0,124568.0,45.0,27.0,24794.0,78551.0,,,13503.0,6507.0,9732865.0,932425.0,184.0,938.0,7996.0,12071.0,653005.0,194075.0,97.0,505.0,86632.0,341294.0,0.0,0.0,1.0,21.0,,
208,Denmark,2013,778468.0,254200.0,38185.0,236330.0,60555.0,49320.0,21.0,374.0,289274.0,1556335.0,47796.0,79194.0,20638.0,59521.0,20141370.0,6760.0,28389.0,5280.0,19499.0,0.0,0.0,3480.0,9008.0,27809.0,220665.0,47574.0,195191.0,63832.0,149830.0,0.0,0.0,362058.0,1590692.0,722909.0,1805629.0,798.0,8360.0,27517.0,9593.0,1394.0,1344.0,2373.0,7071.0,177995.0,78534.0,208231.0,150121.0,1.0,0.0,25965.0,105348.0,,,18974.0,7858.0,10386381.0,991330.0,135.0,509.0,11928.0,17898.0,716339.0,206492.0,3590.0,10021.0,65639.0,313725.0,135.0,591.0,6.0,84.0,,
208,Denmark,2014,843716.67,226366.0,34340.63,222940.0,70002.0,66744.0,58.7,556.0,308116.79,1667049.0,50875.0,81922.0,26291.13,65365.0,18737035.78,7874.98,34299.0,4177.88,15218.0,,,4424.4,12868.0,27960.4,197639.0,47496.41,182484.0,62739.79,155717.0,1.6,17.0,364755.24,1495243.0,726309.4,1719621.0,701.18,6213.0,19141.3,4829.0,1485.16,1484.0,5028.3,6639.0,175955.53,76478.0,223164.48,158177.0,46.0,27.0,17385.34,71868.0,,,17306.53,7348.0,11889315.0,1049409.0,236.45,1187.0,8096.08,13226.0,843808.18,205346.0,985.88,3061.0,58591.47,282474.0,0.22,1.0,0.7,11.0,0.42,1.0
208,Denmark,2015,982513.32,233510.0,38320.41,212656.0,60832.0,51523.0,22.36,291.0,325082.43,1362223.0,65821.0,86908.0,35631.62,68004.0,15968287.61,9952.82,28015.0,5420.36,16029.0,,,3659.72,11345.0,29815.07,174320.0,39482.44,134071.0,50733.31,108532.0,15.1,153.0,375914.13,1175568.0,746229.32,1345156.0,556.57,4984.0,5302.36,1165.0,5379.1,5589.0,4827.91,5802.0,163379.34,59218.0,201525.78,119012.0,5500.0,219.0,21424.05,57952.0,,,15273.19,4579.0,12668373.0,776941.0,13.37,62.0,5606.35,9646.0,1151737.35,221694.0,181.65,877.0,63370.97,226743.0,1.54,6.0,,,0.5,5.0
208,Denmark,2016,693666.75,142801.0,39180.27,220856.0,81292.0,47351.0,55.23,709.0,362613.57,1416833.0,66732.0,84068.0,35833.58,79027.0,15499318.77,12441.87,62594.0,5749.51,15746.0,,,4352.21,13414.0,30376.23,178749.0,43446.44,137411.0,62591.14,114554.0,12.18,122.0,367913.24,1221103.0,760728.0,1407289.0,542.59,5190.0,22822.65,4805.0,7427.44,8319.0,3346.53,4526.0,162671.5,56473.0,211033.64,134473.0,,,16801.28,38476.0,,,5411.3,3604.0,13335658.0,935895.0,19.76,109.0,9166.2,14985.0,957828.81,160068.0,449.29,1073.0,58631.63,191384.0,0.32,55.0,41.76,90.0,1.14,5.0
208,Denmark,2017,977691.65,205426.0,37709.28,254165.0,89171.0,76079.0,53.68,524.0,375922.58,1666922.0,63325.0,83462.0,28058.61,83470.0,16976637.66,36669.09,107027.0,6998.95,20063.0,,,7821.77,16978.0,35470.75,207697.0,39381.86,135445.0,73950.38,136979.0,1.53,14.0,368402.79,1272495.0,724513.72,1470496.0,625.59,5281.0,48268.34,10176.0,8299.78,9277.0,2311.58,3850.0,147161.48,54110.0,245586.91,150001.0,568.0,141.0,15801.23,39990.0,,,19899.18,13269.0,15175506.0,1235248.0,5.94,68.0,8033.26,12885.0,912265.67,168566.0,1165.72,2551.0,52469.46,202645.0,53.86,405.0,0.0,0.0,0.67,2.0
208,Denmark,2018,669174.99,159932.0,53284.82,358699.0,98579.0,80492.0,78.14,672.0,380964.63,1724356.0,58934.0,96685.0,26535.03,85316.0,16927341.76,44298.89,112177.0,7742.58,23910.0,,,7955.38,20236.0,35652.12,224755.0,41667.43,152176.0,71740.13,138387.0,7.1,61.0,384214.42,1256846.0,737440.73,1357665.0,810.73,6572.0,50272.66,11191.0,9254.4,9402.0,2403.9,4594.0,177513.22,70784.0,207205.81,127098.0,1057.0,99.0,25844.17,52630.0,,,15803.45,9680.0,15677665.0,1027317.0,2.37,43.0,7079.74,14410.0,491994.34,102000.0,521.77,2104.0,45156.49,170752.0,48.08,513.0,,,1.08,4.0
208,Denmark,2019,522438.2,117387.0,53203.27,292400.0,117808.0,109072.0,115.33,1051.0,384947.25,1575425.0,64337.0,89671.0,26248.76,74240.0,16499456.64,58244.17,104813.0,8508.12,22921.0,,,8493.23,18333.0,31864.58,185384.0,34945.59,133052.0,73268.4,122851.0,4.7,45.0,378402.15,1358610.0,618049.24,1381384.0,795.97,6292.0,11778.33,3846.0,9276.83,9054.0,2294.12,4492.0,165563.99,67784.0,292513.9,144140.0,756.0,79.0,22855.69,54348.0,,,4987.36,2811.0,15683182.0,1265999.0,19.76,90.0,6562.16,12565.0,687054.34,135232.0,227.2,1333.0,50932.55,184603.0,1.62,52.0,0.09,11.0,1.19,11.0
208,Denmark,2020,717794.6,155693.0,50491.22,268643.0,97550.0,87542.0,177.11,1163.0,394050.74,1582024.0,61051.0,87570.0,33914.1,85279.0,16678201.88,38106.46,59446.0,6498.2,17092.0,,,9676.96,21817.0,31070.38,176253.0,32642.75,124901.0,64575.71,114813.0,0.39,4.0,378161.15,1387950.0,730727.59,1732692.0,376.37,3384.0,33727.22,8638.0,11672.09,11041.0,2220.25,4303.0,151730.2,54353.0,232209.63,114912.0,,,19798.26,57674.0,,,3002.11,2044.0,15893660.0,1295117.0,9.38,103.0,11590.23,17082.0,804381.16,174498.0,478.72,2368.0,45603.82,176220.0,,,0.01,0.0,,
208,Denmark,2021,960944.79,245905.0,53618.11,298650.0,77958.0,84451.0,142.29,1118.0,397430.67,1713310.0,74979.0,108805.0,81318.12,119765.0,17831755.64,37310.41,30279.0,7590.93,18938.0,24.0,0.0,14312.98,29856.0,36602.2,236528.0,33201.08,151181.0,55196.59,102396.0,0.03,0.0,356692.01,1290130.0,835673.14,1786025.0,335.32,3584.0,34408.9,9043.0,5570.41,4099.0,2347.41,5385.0,142609.57,57506.0,253833.67,140521.0,,,10990.92,37212.0,,,4614.98,2828.0,15813091.0,967017.0,7.1,173.0,9152.9,14214.0,561737.59,144068.0,685.91,2516.0,51228.81,194626.0,1.42,10.0,1.74,8.0,0.0,0.0
208,Denmark,2022,629263.43,196549.0,63089.01,429795.0,83709.0,69080.0,154.38,1086.0,404058.09,1975429.0,75313.0,104333.0,80186.33,95853.0,18023933.02,29158.18,27943.0,9687.6,26696.0,,,11654.25,26145.0,30856.86,235013.0,34416.91,185574.0,66099.33,148716.0,0.0,0.0,352359.53,1211516.0,738330.73,1574503.0,495.18,6231.0,43282.64,14769.0,2555.51,3063.0,2377.58,4357.0,139336.57,60860.0,249561.29,170390.0,10.0,2.0,9905.07,44734.0,,,19957.94,22438.0,16502076.0,975949.0,10.72,168.0,10483.83,15865.0,513265.41,168111.0,705.86,3220.0,41122.54,191383.0,6.92,30.0,6.67,3.0,0.06,1.0
208,Denmark,2023,902304.3,325925.0,73069.28,453690.0,106582.0,95089.0,112.67,950.0,448730.45,2102430.0,72977.0,125538.0,66777.69,63563.0,19043802.32,38019.51,26565.0,9439.72,29802.0,,,23870.67,25914.0,24515.79,176004.0,34823.67,174918.0,60158.48,150956.0,,,269288.47,1101337.0,565815.1,1523763.0,494.06,5635.0,38673.82,14101.0,3738.86,3771.0,2854.87,4590.0,143000.36,75494.0,241183.36,126797.0,,,8924.58,29099.0,,,23203.52,28868.0,16769749.0,1739225.0,31.49,296.0,6453.21,11600.0,472277.7,143431.0,518.41,3142.0,31447.57,143378.0,64.68,124.0,21.45,24.0,0.11,1.0
233,Estonia,2000,11.0,2.0,5439.0,9705.0,509.0,160.0,,,4644.0,9808.0,1415.0,3897.0,625.0,757.0,259692.04,0.0,0.0,368.0,353.0,0.0,0.0,67.0,62.0,1605.0,802.0,205.0,224.0,18307.0,10405.0,,,2588.0,3178.0,5019.0,7901.0,27.0,17.0,0.0,0.0,506.0,222.0,47.0,16.0,981.0,132.0,1768.0,556.0,0.0,0.0,14902.0,22059.0,,,407.0,106.0,5671.0,678.0,0.0,,848.0,274.0,6439.0,796.0,590.0,455.0,4716.0,8688.0,33.0,12.0,0.0,0.0,,
233,Estonia,2001,38.0,9.0,6002.0,8895.0,2495.0,1139.0,,,9088.0,17439.0,635.0,534.0,756.0,1022.0,303252.03,1.0,1.0,269.0,258.0,0.0,0.0,22.0,42.0,224.0,355.0,409.0,581.0,7283.0,6430.0,,,724.0,1468.0,5015.0,8981.0,23.0,30.0,1057.0,105.0,750.0,311.0,176.0,37.0,1718.0,233.0,958.0,351.0,0.0,0.0,8550.0,13488.0,,,288.0,83.0,37233.0,4597.0,0.0,,240.0,158.0,3294.0,417.0,366.0,286.0,11292.0,22798.0,3.0,4.0,8.0,18.0,,
233,Estonia,2002,6.0,1.0,7626.0,11921.0,5497.0,2186.0,,,7667.0,16528.0,446.0,365.0,809.0,749.0,395963.37,2.0,2.0,156.0,150.0,14.0,1.0,44.0,78.0,107.0,283.0,8.0,20.0,3626.0,4777.0,,,163.0,458.0,6682.0,9967.0,56.0,27.0,4823.0,462.0,758.0,299.0,82.0,48.0,1323.0,213.0,2715.0,528.0,14.0,1.0,11735.0,18014.0,,,153.0,49.0,65551.0,6928.0,0.0,,106.0,200.0,16499.0,2038.0,1.0,2.0,10838.0,20733.0,18.0,53.0,0.0,0.0,,
